call_number,author,title,country,city,publisher,year,author_yivo,title_yivo,country_en,city_en,publisher_en,jerusalem,telaviv
,א. ב. ג.,אין אפריקא ראמעלט זיך!,,תל אביב,החיים. דער לעבען,1960,,,,,,1
,גרשון וויינער (רעד),"יהודה עלבערג, עסייען וועגן זיין ליטערארישן שאפן",,תל אביב,בר-אילן אוניווערסיטעט,1990,,,,,,1
,ד,יונג יידיש ירושלים,,&nbsp;,,,,,,,,1
,"דאבין, הירש",דער קויעך פון לעבן,,מאסקווע,סאוועטסקי פיסאטעל,1969,,,,,,1
,"דאברושין, י",הייסע הערצער,,מאסקווע,דער עמעס,1943,,,,,,1
,דאו באגען,די אומפארגעסלעכע,,ווארשע,יידיש בוך,1955,,,,,,1
,"דאווידזאן, בנימין",ווארשע של מטה,,תל אביב,,1971,,,,,,1
,"דאווידזאן, מיכל",דער ליעווער רבי.,,שיקאגא,ל. מ. שטיין,1935,,,,,,1
,"דאווידמאן, שלמה",א שפראך איז ווי א גארטן. שול-געשיכטעס,,ניו יארק,,1952,,,,,,1
,"דאמאנקעוויטש, ל",ווערטער און ווערטן,,תל אביב,י. ל. פרץ,1965,,,,,,1
,"דאמאנקעוויטש, ל",צעשאטענע קערנער,,פאריז,אלוועלטלעכער יידישער קולטור קאנגרעס,1961,,,,,,1
,"דאמניץ, שמואל",פון מיין גארטן. לידער,,ניו יארק,,1965,,,,,,1
,"ד'אנונציא, גאבריעלא",גאבריעלא ד'אנונציא'ס ערצעהללונגען,,נ .י.,,1911,,,,,,1
,"דאנציס, מרדכי",אייגען ליכט.,,ניו יארק,,1954,,,,,,1
,"דאסטאיעווסקי, פ. מ.",ווייסע נעכט. אייביקער מאן.,,ווארשע,ש. יאטשקאווקי,19,,,,,,1
,"דאסטאיעווסקי, פיאדאר",ארימע מענטשן.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דאסטאיעווסקי, פיאדאר",דער אידיאט.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דאסטאיעווסקי, פיאדאר",דער אידיאט.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דאסטאיעווסקי, פיאדאר",דער אידיאט.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דאסטאיעווסקי, פיאדאר",ערנידעריגטע און באליידיגטע.,,ניו יארק,מאקס יאנקאוויץ,19,,,,,,1
,"דאסטאיעווסקי, פיאדאר",ערנידעריגטע און באליידיגטע.,,ניו יארק,מאקס יאנקאוויץ,19,,,,,,1
,"דאסטאיעווסקי, פיאדאר",פארברעכען און שטראף.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דאסטאיעווסקי, פיאדאר",פארברעכען און שטראף.,,ניו יארק,מאקס יאנקאוויץ,,,,,,,1
,"דארווין, טשארלז",די אפשטאמונג פון מעטשן,,ניו יארק,מאקס מייזעל,1921,,,,,,1
,"דארווין, טשארלז",די אפשטאמונג פון מעטשן,,ניו יארק,מאקס מייזעל,1921,,,,,,1
,"דארווין, טשארלז",די אפשטאמונג פון מעטשן,,ניו יארק,מאקס מייזעל,1921,,,,,,1
,"דארווין, טשארלס",די אפשטאמונג פון מענשען,,ניו יארק,מאקס מייזעל,1926,,,,,,1
,"דארווין, טשרלז",די אפשטאמונג פון מענטשן.,,ניו יארק,מאקס מייזעל פארלאג,1923,,,,,,1
,"דארפמאן, זעליק","זינג, זינגער",,ניו יארק,אונטערוועגנס,1938,,,,,,1
,"דובנאוו, שמעון",אידישע געשיכטע דערציילט פאר קינדער,,בערלין,מחבר,1932,,,,,,1
,"דובנאוו, שמעון",געשיכטע פון חסידות,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1957,,,,,,1
,"דובנאוו, שמעון",געשיכטע פון חסידות,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1957,,,,,,1
,"דובנאוו, שמעון",געשיכטע פון חסידות,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1957,,,,,,1
,"דובנאוו, שמעון",דאס בוך פון מיין לעבן,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגרעס,1962,,,,,,1
,"דובנאוו, שמעון",דאס בוך פון מיין לעבן.,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגערס,1963,,,,,,1
,"דובנאוו, שמעון",דאס בוך פון מיין לעבן.,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגערס,1962,,,,,,1
,"דובנאוו, שמעון",דאס בוך פון מיין לעבן.,,בוענאס איירעס,אלוועלטלעכער יידישער קולטור קאנגערס,1962,,,,,,1
,"דובנאוו, שמעון",די געשיכטע פון יידישן פאלק.,,בוענאס איירעס,ש. סגל,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",די וועלט-געשיכטע פון יידישן פאלק.,,בא-ני,אלוועלטלעכער יידישער קולטור-קאנגרעס,1952,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",וועלט-געשיכטע פון יידישן פאלק.,,ווילנע,ייווא,1939,,,,,,1
,"דובנאוו, שמעון",יידישע געשיכטע. דריטע,,ניו יארק,שקלארסקי,1946,,,,,,1
,"דובנאוו-ערליך, סאניע",לייוויק האדעס. ביאגראפיע און שריפטן,,ניו יארק,אונזער צייט,1962,,,,,,1
,"דובנאוו-ערליך, סאפיע",דאס לעבן און שאפונג פון שמעון דובנאוו,,מעקסיקע,שלמה מענדעלסאן פאנד,1929,,,,,,1
,"דווארזשעווסקי, מ",אייראפע אן קינדער.,,ירושלים,יד ושם. י. ל. פרץ,1961,,,,,,1
,"דווארזשעצקי, מארק דר.",ירושלים דליטא אין קאמף און אומקום.,,פאריז,יידישער נאציאנאלער ארבעטער פארבאנד,1948,,,,,,1
,"דונסקי, שמשון",מדרש רבה. איכה,,מאנטרעאל,דונסקי מדרש פאנד,1956,,,,,,1
,"דז'יגן, ש",ציט מיך נישט ביי דער צונג...,,,התיאטרון הסטירי.,1961,,,,,,1
,"דזשיאוואניאלי, ר",ספארטאק. היסטארישער ראמאן,,ניו יארק,גורעוויטש,,,,,,,1
,"דזשעראם, וו. י.",א לאמפטערן פאר ירוחמקען,,ווארשע,יידיש בוך,1961,,,,,,1
,"דיאמאנט, דוד",יידן און שפאנישן קריג 1936-1939,,ווארשע-פאריז,יידיש בוך-אויפסניי,1967,,,,,,1
,"דיאמאנט, זיינוול",אויף אלע ווינטן. נאוועלן,,ניו יארק,ציקא,1957,,,,,,1
,"דיאמאנט, זיינוול",אונטערן האקנקרייץ. נאוועלן,,פאריז,צעראטא,1946,,,,,,1
,"דיאמאנט, ש",א ייד צווישן פויערים. פיעסעס,,לאדזש,יידיש בוך,1948,,,,,,1
,"דיהאמעל, זשארזש",דאס לעבן פון מארטירער,,פוילן,כחות,1930,,,,,,1
,"דייטש, מאטעס",פלאם פון מיין שטאם.,,ירושלים,האוניבריסטה העברית,1988,,,,,,1
,"דיימאנדשטיין, ב",געזאמלטע דראמען,,טאהאנגא,ליטערארישע העפטן,1951,,,,,,1
,"דיימאנדשטיין, ב",געקליבענע דראמען.,,טאהאנגא,,1953,,,,,,1
,"דיימאנדשטיין, ב",דער רוף אין זיך און איבער אונדזער קראפט,,טאהאנגא,ליטערארישע העפטן,1951,,,,,,1
,"דיימאנדשטיין, ב",פאבעלן,,טאהטנגא,,1952,,,,,,1
,"דיימאנדשטיין, ב",פון פריסטן פרילינג ביזן שפעטסטן ווינטער,,צפת,צפת'ער ליטערארישע העפטן,1965,,,,,,1
,"דיימאנדשטיין, באריס",לידער און דערציילונגען.,,צפת,ליטערארישע העפטן,1968,,,,,,1
,"דיימאנדשטיין, באריס",נייע געזאמלטע שריפטן.,,"טוהונגא, קאליפארניע",,1960,,,,,,1
,"דיין, דברה",אין גליק און אין טרויער,,תל אביב,י. ל .פרץ,1960,,,,,,1
,"דייקסעל, ש",אינדיאנישע דערציילונגען,,ניו יארק,דייקסעל בוך קאמיטעט,1959,,,,,,1
,דימאוו,וואס איך געדענק.,,ניו יארק,ציקא,1943,,,,,,1
,"דימאוו, אסיפ",וואס איך געדענק.,,ניו יארק,ציקא,1943,,,,,,1
,"דימאוו, אסיפ",וואס איך געדענק.,,ניו יארק,ציקא,1943,,,,,,1
,"דינסקי, ל",דערווייל...,,ניו יארק,א גרופע פריינד,1922,,,,,,1
,"דינעזאהן, יעקב",די וועלט-געשיכטע,,ווארשע,,1909,,,,,,1
,"דינעזאן, יעקב",יאסעלע. דער קריזיס. א ראמאן,,בוענאס איירעס,יוסף ליפשיץ פאנד,1959,,,,,,1
,"דלוזשאווסקי, משה",טירן און פענצטער.,,בוענאס איירעס,יידבוך,1966,,,,,,1
,"דלוזשנאווסקי, משה",א ברונעם ביים וועג,,בוענאס איירעס,אונזער בוך,1953,,,,,,1
,"דלוזשנאווסקי, משה",דאס ראד פון מזל,,ניו יארק,ציקא,1949,,,,,,1
,"דלוזשנאווסקי, משה",ווינט-מילן. נאוועלע,,בוענאס איירעס,יידבוך,1963,,,,,,1
,"דמשק, שלמה",אין יענע יארן. בילדער פון ניעסוויזש,,ניו יארק,תלמידים און פריינט,1950,,,,,,1
,"דן, שמואל",אין לאסט פון טעג. לידער און פאעמעס,,ניו יארק,איקוף,1959,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1919,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1923,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1923,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1919,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1919,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1920,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1919,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1918,,,,,,1
,"דע מאפאסאן, גיו - לעאן קאברין",געזאמעלטע ווערק,,ניו יארק,פארווערטס,1923,,,,,,1
,"דעבס, יודזשין וויקטאר",אויסדערוועהלטע שריפטן.,,ניו יארק,וועקער,1926,,,,,,1
,"דעמבאלעצקי, הינדע",דער וועג צו זיך. ראמאן,,תל אביב,י. ל. פרץ,1975,,,,,,1
,"דעמבאלעצקי, הינדע",נאענט און ווייט,,תל אביב,י. ל. פרץ,1984,,,,,,1
,"דעמבלין, בנימין",אויף אייגענעם באראט. ראמאן,,ניו יארק,ציקא,1961,,,,,,1
,"דעמבלין, בנימין",אויף דריי קאנטינענטן. געקליבענע נאוועלן,,מעקסיקע,שלמה מענדעלסאן פונד,1963,,,,,,1
,"דעמבלין, בנימין",אין דער וועלט אריין. ראמאן,,ניו יארק,ציקא,1965,,,,,,1
,"דעמבלין, בנימין",וועסט-סייד. ראמאן,,ניו יארק,מאקס נ. מייזיל,1938,,,,,,1
,"דעמבלין, בנימין",ערב נאכט,,ישראל,דעת,1954,,,,,,1
,"דעמבלין, בנימין",צאנקענדיקע ליכט. ראמאן,,ניו יארק,ציקא,1958,,,,,,1
,"דעמבלין, בנימין",צוויי און א דריטל. ראמאן,,ניו יארק,,1943,,,,,,1
,"דעמבלין, ד ET AL (רעד)",המשך. א זאמלבוך. נו 2,,ניו יארק,,1940,,,,,,1
,"דעמבלין, ד ET AL (רעד)",המשך. א זאמלבוך. נו 3,,ניו יארק,,1942,,,,,,1
,"דעמבלין, ד ET AL (רעד)",המשך. א זאמלבוך. נו 4,,ניו יארק,,1943,,,,,,1
,"דענק, דוד",הינטער די קוליסן,,ניו יארק,וואכנבלאט,1959,,,,,,1
,דער טונקעלער,מיטן קאפ אראפ. פאראדיעס,,ווילנע,ב. קלעצקין,1931,,,,,,1
,דער לעבעדיקער,הומאריסטישע שריפטן. די פערטע וואנט.,,ווארשע,אחיספר,1928,,,,,,1
,דער לעבעדיקער,הומאריסטישע שריפטן. פאמפאדור,,ווארשע,אחיספר,1928,,,,,,1
,דער ניסטער,"ווידערוווקס. דערציילונגען, נאוועלן",,מאסקווע,סאוועטסקי פיסאטעל,1969,,,,,,1
,דער נסתר,די משפחה מאדבער,,ניו יארק,איקוף,1948,,,,,,1
,דער נסתר,די משפחה מאדבער,,ניו יארק,איקוף,1948,,,,,,1
